transacao_id,imovel_id,bairro,tipo_imovel,area_m2,quartos,condicao,preco_total,preco_m2,comprador_id,comprador_cnpj,forma_pagamento,ano_transacao,mes_transacao,dias_no_mercado
TX-01208,IMO-01208,Meireles,Apartamento,92,2,Usado,1067389.63,11602.06,CPF-07370,,Financiamento,2022,5,149.0
TX-01209,IMO-01209,Eusébio,Apartamento,72,1,Usado,428394.9,5949.93,CPF-01653,,À vista,2023,10,36.0
TX-01210,IMO-01210,Papicu,Apartamento,48,4,Novo,526510.36,10968.97,CPF-09010,,À vista,2024,3,144.0
TX-01211,IMO-01211,Montese,Apartamento,65,2,Usado,202266.08,3111.79,CPF-05337,,Financiamento,2023,8,62.0
TX-01212,IMO-01212,Parangaba,Cobertura,237,5,Usado,1041483.12,4394.44,CPF-03352,,À vista,2023,10,44.0
TX-01213,IMO-01213,Benfica,Apartamento,65,1,Novo,415676.23,6395.02,CPF-05058,,À vista,2024,3,96.0
TX-01214,IMO-01214,Eusébio,Apartamento,76,3,Novo,390082.86,5132.67,CPF-05231,,À vista,2023,11,98.0
TX-01215,IMO-01215,Fátima,Casa,89,4,Usado,572174.87,6428.93,CPF-06044,,À vista,2023,7,113.0
TX-01216,IMO-01216,Luciano Cavalcante,Casa,144,4,Usado,1262602.73,8768.07,CPF-05531,,À vista,2023,7,122.0
TX-01217,IMO-01217,Cocó,Apartamento,68,3,Usado,466672.16,6862.83,CPF-06272,,Financiamento,2023,11,105.0
TX-01218,IMO-01218,Fátima,Apartamento,95,3,Usado,526325.33,5540.27,CPF-00478,,Financiamento,2023,5,21.0
TX-01219,IMO-01219,Meireles,Apartamento,119,2,Usado,1715679.35,14417.47,CPF-00259,,À vista,2024,12,103.0
TX-01220,IMO-01220,Parangaba,Apartamento,55,3,Novo,254652.37,4630.04,CPF-07847,,À vista,2023,2,41.0
TX-01221,IMO-01221,Maraponga,Apartamento,118,3,Usado,530127.1,4492.6,CPF-06481,,À vista,2022,6,
TX-01222,IMO-01222,Maraponga,Flat/Studio,46,1,Novo,181401.81,3943.52,CPF-00635,,À vista,2023,5,96.0
TX-01223,IMO-01223,Caucaia,Casa,155,3,Novo,485792.3,3134.14,CPF-04567,,À vista,2023,2,64.0
TX-01224,IMO-01224,Centro,Apartamento,90,3,Usado,540571.98,6006.36,CPF-04663,,À vista,2023,8,122.0
TX-01225,IMO-01225,Centro,Apartamento,65,3,Usado,391526.47,6023.48,CPF-06518,,Financiamento,2023,2,173.0
TX-01226,IMO-01226,Messejana,Apartamento,76,2,Novo,291771.43,3839.1,CPF-06522,,À vista,2024,11,87.0
TX-01227,IMO-01227,Parangaba,Apartamento,79,1,Novo,364423.5,4612.96,CPF-06867,,Financiamento,2022,6,174.0
TX-01228,IMO-01228,Caucaia,Casa,105,3,Usado,305219.82,2906.86,CPF-04510,,Financiamento,2024,5,46.0
TX-01229,IMO-01229,Aldeota,Casa,126,4,Usado,1521542.59,12075.73,CPF-04709,,À vista,2024,12,187.0
TX-01230,IMO-01230,Varjota,Apartamento,55,1,Novo,448227.6,8149.59,CPF-05445,,À vista,2024,2,124.0
TX-01231,IMO-01231,Fátima,Apartamento,104,3,Usado,984188.71,9463.35,CPF-05906,,À vista,2024,12,90.0
TX-01232,IMO-01232,Maraponga,Casa,150,2,Usado,527692.72,3517.95,CPF-07774,,Financiamento,2024,2,83.0
TX-01233,IMO-01233,Aldeota,Cobertura,247,5,Usado,3374017.52,13659.99,CPF-00077,,À vista,2023,5,68.0
TX-01234,IMO-01234,Maraponga,Cobertura,142,3,Novo,545212.21,3839.52,CPF-02126,,À vista,2022,3,24.0
TX-01235,IMO-01235,Aldeota,Casa,76,4,Novo,1074280.44,14135.27,CPF-06881,,Financiamento,2022,6,141.0
TX-01236,IMO-01236,Messejana,Cobertura,168,3,Novo,683651.51,4069.35,CPF-05028,,Financiamento,2024,5,37.0
TX-01237,IMO-01237,Varjota,Casa,81,4,Usado,566976.95,6999.72,CPF-04375,,Financiamento,2022,2,46.0
TX-01238,IMO-01238,Centro,Apartamento,106,3,Usado,641308.62,6050.08,CPF-00199,,À vista,2024,12,67.0
TX-01239,IMO-01239,Meireles,Apartamento,72,2,Usado,1043483.96,14492.83,CPF-00567,,À vista,2022,7,132.0
TX-01240,IMO-01240,Parquelândia,Cobertura,188,3,Usado,1372001.81,7297.88,CPF-07022,,À vista,2023,4,143.0
TX-01241,IMO-01241,Centro,Apartamento,57,2,Usado,311460.7,5464.22,CPF-03651,,Financiamento,2024,8,155.0
TX-01242,IMO-01242,Aldeota,Casa,140,4,Novo,1937274.86,13837.68,CPF-03444,,Financiamento,2024,2,49.0
TX-01243,IMO-01243,Meireles,Apartamento,68,4,Usado,1066524.47,15684.18,CPF-04770,,Financiamento,2023,1,84.0
TX-01244,IMO-01244,Eusébio,Apartamento,65,4,Usado,337275.26,5188.85,CPF-05219,,À vista,2022,6,121.0
TX-01245,IMO-01245,Meireles,Casa,70,2,Usado,755665.44,10795.22,CPF-03045,,À vista,2022,12,109.0
TX-01246,IMO-01246,Maraponga,Apartamento,64,3,Usado,438823.1,6856.61,CPF-09006,,À vista,2023,2,104.0
TX-01247,IMO-01247,Cocó,Flat/Studio,34,1,Novo,336703.82,9903.05,CPF-02710,,À vista,2024,9,
TX-01248,IMO-01248,Maracanaú,Apartamento,31,3,Usado,145042.18,4678.78,CPF-09016,,À vista,2023,7,69.0
TX-01249,IMO-01249,Centro,Apartamento,87,1,Usado,723616.61,8317.43,CPF-09008,,À vista,2023,5,
TX-01250,IMO-01250,Papicu,Apartamento,78,3,Novo,683114.94,8757.88,CPF-02044,,À vista,2024,4,64.0
TX-01251,IMO-01251,Montese,Flat/Studio,31,1,Usado,158681.06,5118.74,CPF-02925,,À vista,2024,10,211.0
TX-01252,IMO-01252,Messejana,Flat/Studio,35,1,Novo,144801.64,4137.19,CPF-00130,,Financiamento,2022,3,143.0
TX-01253,IMO-01253,Caucaia,Apartamento,69,4,Novo,256876.27,3722.84,CPF-04765,,Financiamento,2024,6,109.0
TX-01254,IMO-01254,Aquiraz (Beach Park),Apartamento,93,3,Usado,658660.13,7082.37,CPF-07483,,À vista,2023,3,28.0
TX-01255,IMO-01255,Cocó,Apartamento,30,3,Usado,245697.28,8189.91,CPF-03751,,À vista,2023,6,107.0
TX-01256,IMO-01256,Maraponga,Casa,162,3,Usado,665003.88,4104.96,CPF-05641,,À vista,2024,7,77.0
TX-01257,IMO-01257,Aquiraz (Beach Park),Cobertura,189,3,Usado,1333266.75,7054.32,CPF-01494,,À vista,2023,8,59.0
TX-01258,IMO-01258,Cocó,Apartamento,72,2,Usado,741817.72,10303.02,CPF-01212,,Financiamento,2024,10,168.0
TX-01259,IMO-01259,Caucaia,Casa,80,3,Novo,281295.7,3516.2,CPF-07917,,À vista,2024,1,178.0
TX-01260,IMO-01260,Fátima,Casa,134,3,Usado,677718.24,5057.6,CPF-00302,,À vista,2024,12,142.0
TX-01261,IMO-01261,Papicu,Apartamento,111,4,Usado,496589.32,4473.78,CPF-04195,,Financiamento,2022,6,138.0
TX-01262,IMO-01262,Fátima,Apartamento,49,2,Usado,333775.37,6811.74,CPF-07395,,Financiamento,2023,10,29.0
TX-01263,IMO-01263,Fátima,Casa,93,3,Usado,708922.78,7622.83,CPF-06891,,À vista,2022,11,91.0
TX-01264,IMO-01264,Luciano Cavalcante,Apartamento,58,2,Novo,481816.19,8307.18,CPF-04711,,À vista,2024,10,82.0
TX-01265,IMO-01265,Aldeota,Casa,95,3,Usado,998630.98,10511.91,CPF-06047,,Financiamento,2023,5,187.0
TX-01266,IMO-01266,Edson Queiroz,Apartamento,80,4,Usado,619346.99,7741.84,CPF-01509,,Financiamento,2023,11,98.0
TX-01267,IMO-01267,Papicu,Apartamento,139,1,Usado,894182.37,6432.97,CPF-02472,,Financiamento,2024,2,51.0
TX-01268,IMO-01268,Caucaia,Apartamento,51,2,Usado,149436.66,2930.13,CPF-05082,,À vista,2023,10,195.0
TX-01269,IMO-01269,Cocó,Casa,126,2,Usado,981977.85,7793.48,CPF-00461,,Financiamento,2023,10,5.0
TX-01270,IMO-01270,Varjota,Apartamento,73,3,Novo,608461.04,8335.08,CPF-00113,,À vista,2023,12,125.0
TX-01271,IMO-01271,Centro,Flat/Studio,24,1,Usado,131848.5,5493.69,CPF-04442,,Financiamento,2024,5,23.0
TX-01272,IMO-01272,Fátima,Casa,60,3,Usado,588699.11,9811.65,CPF-05096,,À vista,2023,12,43.0
TX-01273,IMO-01273,Aldeota,Apartamento,30,4,Usado,448284.82,14942.83,CPF-09011,CNPJ-08001,À vista,2022,5,62.0
TX-01274,IMO-01274,Parangaba,Apartamento,97,2,Usado,422001.76,4350.53,CPF-05319,,Financiamento,2023,5,37.0
TX-01275,IMO-01275,Parquelândia,Casa,206,4,Novo,1421411.21,6900.05,CPF-06521,,À vista,2024,1,69.0
TX-01276,IMO-01276,Varjota,Flat/Studio,48,1,Usado,408603.33,8512.57,CPF-00869,,Financiamento,2022,6,5.0
TX-01277,IMO-01277,Meireles,Apartamento,77,3,Usado,1046829.27,13595.19,CPF-06883,,Financiamento,2022,4,140.0
TX-01278,IMO-01278,Caucaia,Casa,179,4,Usado,435614.7,2433.6,CPF-07161,,À vista,2023,8,47.0
TX-01279,IMO-01279,Luciano Cavalcante,Apartamento,106,1,Usado,991641.7,9355.11,CPF-02497,,À vista,2024,12,50.0
TX-01280,IMO-01280,Eusébio,Apartamento,41,4,Usado,223247.07,5445.05,CPF-06055,,À vista,2022,6,105.0
TX-01281,IMO-01281,Benfica,Cobertura,197,4,Usado,1048551.5,5322.6,CPF-02439,,Financiamento,2023,6,104.0
TX-01282,IMO-01282,Aquiraz (Beach Park),Apartamento,95,3,Usado,687006.19,7231.64,CPF-01335,,À vista,2024,8,212.0
TX-01283,IMO-01283,Messejana,Apartamento,72,2,Usado,252970.58,3513.48,CPF-01431,,À vista,2024,2,133.0
TX-01284,IMO-01284,Eusébio,Casa,215,3,Novo,1121029.14,5214.09,CPF-00004,,Financiamento,2024,5,20.0
TX-01285,IMO-01285,Cocó,Cobertura,181,4,Usado,1696409.45,9372.43,CPF-06801,,Financiamento,2024,7,68.0
TX-01286,IMO-01286,Maraponga,Flat/Studio,34,1,Usado,156930.1,4615.59,CPF-00432,,Financiamento,2022,6,47.0
TX-01287,IMO-01287,Dionísio Torres,Casa,108,3,Usado,937607.09,8681.55,CPF-05600,,À vista,2023,4,113.0
TX-01288,IMO-01288,Parangaba,Apartamento,65,3,Novo,336380.73,5175.09,CPF-05808,,Financiamento,2023,4,65.0
TX-01289,IMO-01289,Centro,Apartamento,97,1,Usado,424644.03,4377.77,CPF-06411,,Financiamento,2024,4,47.0
TX-01290,IMO-01290,Messejana,Apartamento,40,4,Usado,154258.53,3856.46,CPF-07030,,À vista,2023,10,144.0
TX-01291,IMO-01291,Dionísio Torres,Apartamento,78,2,Novo,789763.5,10125.17,CPF-07429,,À vista,2023,3,109.0
TX-01292,IMO-01292,Cocó,Apartamento,112,1,Usado,1106383.83,9878.43,CPF-05746,,À vista,2022,8,151.0
TX-01293,IMO-01293,Parquelândia,Casa,126,5,Usado,711088.4,5643.56,CPF-04705,,À vista,2024,3,121.0
TX-01294,IMO-01294,Caucaia,Apartamento,80,2,Novo,292460.41,3655.76,CPF-01557,,Financiamento,2024,1,82.0
TX-01295,IMO-01295,Meireles,Apartamento,88,3,Novo,1174286.08,13344.16,CPF-06881,,Financiamento,2024,2,147.0
TX-01296,IMO-01296,Varjota,Apartamento,83,3,Usado,645110.97,7772.42,CPF-05802,,À vista,2023,5,55.0
TX-01297,IMO-01297,Varjota,Casa,132,4,Novo,1370056.81,10379.22,CPF-04298,,À vista,2023,2,
TX-01298,IMO-01298,Parangaba,Apartamento,79,4,Usado,289913.57,3669.79,CPF-04713,,À vista,2022,1,116.0
TX-01299,IMO-01299,Aquiraz (Beach Park),Casa,126,3,Novo,962295.5,7637.27,CPF-07840,,À vista,2022,3,5.0
TX-01300,IMO-01300,Aquiraz (Beach Park),Apartamento,57,2,Usado,413929.7,7261.92,CPF-07053,,À vista,2024,11,44.0
TX-01301,IMO-01301,Benfica,Casa,97,3,Usado,397101.96,4093.83,CPF-00971,,Financiamento,2024,3,39.0
TX-01302,IMO-01302,Benfica,Casa,86,3,Usado,366253.19,4258.76,CPF-03941,,À vista,2024,10,117.0
TX-01303,IMO-01303,Centro,Apartamento,52,2,Usado,253673.72,4878.34,CPF-03698,,À vista,2023,5,80.0
TX-01304,IMO-01304,Aquiraz (Beach Park),Apartamento,58,2,Usado,376275.74,6487.51,CPF-00891,,À vista,2023,12,127.0
TX-01305,IMO-01305,Dionísio Torres,Casa,195,4,Usado,1803299.93,9247.69,CPF-00551,,À vista,2022,1,24.0
TX-01306,IMO-01306,Edson Queiroz,Apartamento,96,3,Usado,764031.32,7958.66,CPF-04239,,Financiamento,2022,11,111.0
TX-01307,IMO-01307,Montese,Cobertura,255,4,Usado,1229229.26,4820.51,CPF-00784,,À vista,2024,5,40.0
TX-01308,IMO-01308,Luciano Cavalcante,Apartamento,30,3,Novo,265367.39,8845.58,CPF-01681,,À vista,2024,2,12.0
TX-01309,IMO-01309,Parquelândia,Cobertura,179,5,Usado,971932.08,5429.79,CPF-06604,,Financiamento,2024,6,139.0
TX-01310,IMO-01310,Varjota,Apartamento,169,1,Usado,1213010.11,7177.57,CPF-02229,,Financiamento,2024,10,146.0
TX-01311,IMO-01311,Maracanaú,Flat/Studio,35,1,Usado,107778.49,3079.39,CPF-00468,,À vista,2024,12,
TX-01312,IMO-01312,Edson Queiroz,Casa,182,2,Novo,1583580.56,8700.99,CPF-01410,,À vista,2023,2,5.0
TX-01313,IMO-01313,Aquiraz (Beach Park),Apartamento,75,2,Usado,876423.09,11685.64,CPF-09002,,À vista,2022,5,5.0
TX-01314,IMO-01314,Caucaia,Flat/Studio,45,1,Novo,146311.02,3251.36,CPF-01884,,À vista,2022,3,150.0
TX-01315,IMO-01315,Fátima,Casa,104,4,Novo,967268.9,9300.66,CPF-01147,,À vista,2024,8,187.0
TX-01316,IMO-01316,Varjota,Flat/Studio,31,1,Usado,352575.69,11373.41,CPF-09018,,À vista,2024,12,128.0
TX-01317,IMO-01317,Edson Queiroz,Apartamento,71,2,Novo,734853.94,10350.06,CPF-06088,,À vista,2023,1,176.0
TX-01318,IMO-01318,Papicu,Apartamento,76,4,Novo,402052.01,5290.16,CPF-07235,,Financiamento,2023,8,12.0
TX-01319,IMO-01319,Fátima,Casa,177,3,Usado,1377958.61,7785.08,CPF-07394,,À vista,2022,5,142.0
TX-01320,IMO-01320,Aldeota,Flat/Studio,30,1,Usado,332815.06,11093.84,CPF-07600,,À vista,2022,9,56.0
TX-01321,IMO-01321,Fátima,Flat/Studio,36,1,Usado,248213.73,6894.83,CPF-03075,,À vista,2024,12,87.0
TX-01322,IMO-01322,Parquelândia,Casa,122,2,Usado,521221.41,4272.31,CPF-00155,,À vista,2022,5,155.0
TX-01323,IMO-01323,Parangaba,Flat/Studio,38,1,Novo,165588.07,4357.58,CPF-07544,,À vista,2022,10,163.0
TX-01324,IMO-01324,Messejana,Apartamento,112,3,Usado,414824.37,3703.79,CPF-06440,,Financiamento,2024,6,164.0
TX-01325,IMO-01325,Messejana,Apartamento,98,3,Usado,220154.06,2246.47,CPF-04696,,À vista,2023,2,110.0
TX-01326,IMO-01326,Messejana,Casa,128,4,Usado,520789.3,4068.67,CPF-05977,,À vista,2024,1,48.0
TX-01327,IMO-01327,Messejana,Apartamento,68,3,Usado,229581.66,3376.2,CPF-06917,,Financiamento,2023,11,
TX-01328,IMO-01328,Eusébio,Casa,95,3,Novo,683978.6,7199.77,CPF-00308,,À vista,2024,9,141.0
TX-01329,IMO-01329,Luciano Cavalcante,Casa,200,3,Novo,1792041.89,8960.21,CPF-01185,,À vista,2022,5,89.0
TX-01330,IMO-01330,Messejana,Apartamento,71,1,Usado,362630.33,5107.47,CPF-09007,,À vista,2024,8,46.0
TX-01331,IMO-01331,Caucaia,Apartamento,59,4,Novo,161067.58,2729.96,CPF-03537,,À vista,2023,10,176.0
TX-01332,IMO-01332,Montese,Apartamento,116,1,Usado,625662.91,5393.65,CPF-00566,,À vista,2024,9,111.0
TX-01333,IMO-01333,Aldeota,Casa,143,4,Novo,1474657.7,10312.29,CPF-07335,,À vista,2023,5,125.0
TX-01334,IMO-01334,Maraponga,Apartamento,76,3,Novo,488464.0,6427.16,CPF-09015,,À vista,2024,2,164.0
TX-01335,IMO-01335,Centro,Apartamento,67,4,Usado,392617.37,5859.96,CPF-05693,,Financiamento,2023,2,125.0
TX-01336,IMO-01336,Caucaia,Casa,216,5,Usado,558168.45,2584.11,CPF-04209,,Financiamento,2024,1,173.0
TX-01337,IMO-01337,Maracanaú,Casa,135,4,Usado,556292.7,4120.69,CPF-09014,CNPJ-08002,À vista,2022,2,154.0
TX-01338,IMO-01338,Montese,Apartamento,95,4,Usado,475833.32,5008.77,CPF-06727,,À vista,2024,12,61.0
TX-01339,IMO-01339,Eusébio,Casa,149,3,Novo,924597.38,6205.35,CPF-00429,,Financiamento,2024,5,5.0
TX-01340,IMO-01340,Luciano Cavalcante,Apartamento,81,3,Usado,541558.8,6685.91,CPF-03044,,Financiamento,2022,6,156.0
TX-01341,IMO-01341,Meireles,Casa,118,3,Novo,1842339.1,15613.04,CPF-06733,,À vista,2023,11,5.0
TX-01342,IMO-01342,Maracanaú,Casa,206,3,Usado,551953.91,2679.39,CPF-02551,,À vista,2022,11,274.0
TX-01343,IMO-01343,Caucaia,Apartamento,89,4,Novo,401651.97,4512.94,CPF-03811,,À vista,2022,10,163.0
TX-01344,IMO-01344,Aldeota,Casa,176,2,Usado,3012313.21,17115.42,CPF-09007,CNPJ-08002,À vista,2024,11,72.0
TX-01345,IMO-01345,Parquelândia,Casa,97,4,Novo,565621.6,5831.15,CPF-04287,,Financiamento,2022,8,11.0
TX-01346,IMO-01346,Messejana,Apartamento,73,2,Usado,261873.49,3587.31,CPF-00124,,Financiamento,2024,6,211.0
TX-01347,IMO-01347,Messejana,Apartamento,64,4,Usado,247478.2,3866.85,CPF-00021,,Financiamento,2023,5,139.0
TX-01348,IMO-01348,Centro,Apartamento,96,3,Novo,984835.47,10258.7,CPF-09016,,À vista,2023,5,69.0
TX-01349,IMO-01349,Maraponga,Apartamento,55,3,Usado,185818.14,3378.51,CPF-02183,,À vista,2023,7,172.0
TX-01350,IMO-01350,Aldeota,Apartamento,77,2,Usado,1030114.0,13378.1,CPF-05878,,À vista,2024,6,86.0
TX-01351,IMO-01351,Maracanaú,Flat/Studio,39,1,Usado,103771.52,2660.81,CPF-06962,,À vista,2022,6,87.0
TX-01352,IMO-01352,Cocó,Apartamento,73,2,Usado,614355.27,8415.83,CPF-04820,,À vista,2022,1,144.0
TX-01353,IMO-01353,Caucaia,Apartamento,91,2,Usado,346741.9,3810.35,CPF-04982,,Financiamento,2024,12,38.0
TX-01354,IMO-01354,Maraponga,Flat/Studio,36,1,Usado,169189.63,4699.71,CPF-02237,,À vista,2024,3,5.0
TX-01355,IMO-01355,Fátima,Apartamento,55,2,Usado,388489.48,7063.45,CPF-01764,,À vista,2024,9,147.0
TX-01356,IMO-01356,Edson Queiroz,Flat/Studio,44,1,Usado,394439.88,8964.54,CPF-00499,,Financiamento,2023,7,
TX-01357,IMO-01357,Aldeota,Casa,155,2,Usado,1831766.61,11817.85,CPF-04995,,À vista,2024,7,113.0
TX-01358,IMO-01358,Eusébio,Apartamento,87,2,Usado,458850.93,5274.15,CPF-05553,,À vista,2024,3,41.0
TX-01359,IMO-01359,Dionísio Torres,Flat/Studio,34,1,Novo,536659.45,15784.1,CPF-09005,,À vista,2024,4,182.0
TX-01360,IMO-01360,Cocó,Flat/Studio,32,1,Usado,236485.61,7390.18,CPF-07085,,Financiamento,2023,12,5.0
TX-01361,IMO-01361,Montese,Casa,107,4,Usado,424828.44,3970.36,CPF-06271,,À vista,2022,11,194.0
TX-01362,IMO-01362,Fátima,Casa,90,3,Usado,540578.93,6006.43,CPF-06857,,Financiamento,2022,10,156.0
TX-01363,IMO-01363,Meireles,Apartamento,30,2,Novo,533731.94,17791.06,CPF-03069,,À vista,2024,11,172.0
TX-01364,IMO-01364,Messejana,Cobertura,252,5,Usado,933338.94,3703.73,CPF-07895,,À vista,2022,6,129.0
TX-01365,IMO-01365,Parangaba,Apartamento,47,1,Usado,205425.64,4370.76,CPF-02270,,Financiamento,2023,8,197.0
TX-01366,IMO-01366,Fátima,Apartamento,60,3,Novo,450093.47,7501.56,CPF-00201,,Financiamento,2024,12,165.0
TX-01367,IMO-01367,Maracanaú,Flat/Studio,28,1,Usado,96565.15,3448.76,CPF-01581,,À vista,2024,7,6.0
TX-01368,IMO-01368,Caucaia,Casa,189,3,Usado,562815.13,2977.86,CPF-00857,,À vista,2022,8,105.0
TX-01369,IMO-01369,Fátima,Apartamento,104,2,Usado,686565.34,6601.59,CPF-03194,,À vista,2023,6,47.0
TX-01370,IMO-01370,Montese,Apartamento,91,3,Novo,430975.8,4736.0,CPF-06009,,À vista,2022,1,102.0
TX-01371,IMO-01371,Messejana,Apartamento,50,3,Usado,204759.39,4095.19,CPF-01801,,À vista,2024,4,28.0
TX-01372,IMO-01372,Varjota,Apartamento,83,3,Novo,745018.96,8976.13,CPF-05001,,À vista,2022,9,
TX-01373,IMO-01373,Luciano Cavalcante,Apartamento,43,2,Usado,386244.53,8982.43,CPF-03623,,À vista,2024,12,29.0
TX-01374,IMO-01374,Edson Queiroz,Apartamento,110,3,Usado,1024861.6,9316.92,CPF-06597,,À vista,2022,10,147.0
TX-01375,IMO-01375,Messejana,Casa,200,3,Novo,911544.14,4557.72,CPF-02837,,À vista,2022,2,191.0
TX-01376,IMO-01376,Varjota,Apartamento,117,3,Usado,1028893.49,8793.96,CPF-06447,,Financiamento,2024,12,
TX-01377,IMO-01377,Dionísio Torres,Flat/Studio,43,1,Usado,428984.63,9976.39,CPF-05681,,À vista,2022,8,178.0
TX-01378,IMO-01378,Fátima,Apartamento,38,3,Novo,356468.34,9380.75,CPF-07152,,À vista,2023,5,152.0
TX-01379,IMO-01379,Maraponga,Cobertura,184,3,Usado,1029470.28,5594.95,CPF-02624,,Financiamento,2023,12,152.0
TX-01380,IMO-01380,Dionísio Torres,Apartamento,70,1,Usado,475194.98,6788.5,CPF-01760,,À vista,2023,9,101.0
TX-01381,IMO-01381,Montese,Casa,141,5,Usado,551034.11,3908.04,CPF-01606,,À vista,2022,1,53.0
TX-01382,IMO-01382,Montese,Casa,60,3,Novo,328710.27,5478.5,CPF-03019,,Financiamento,2022,10,57.0
TX-01383,IMO-01383,Varjota,Casa,117,4,Novo,1106272.51,9455.32,CPF-07103,,Financiamento,2022,9,248.0
TX-01384,IMO-01384,Eusébio,Apartamento,70,1,Novo,473624.48,6766.06,CPF-05636,,Financiamento,2022,10,106.0
TX-01385,IMO-01385,Varjota,Apartamento,98,3,Usado,701684.96,7160.05,CPF-00181,,À vista,2023,8,5.0
TX-01386,IMO-01386,Benfica,Casa,91,3,Usado,398679.71,4381.1,CPF-00590,,À vista,2022,11,76.0
TX-01387,IMO-01387,Eusébio,Casa,146,3,Usado,774561.76,5305.22,CPF-07049,,À vista,2024,2,115.0
TX-01388,IMO-01388,Aquiraz (Beach Park),Apartamento,60,3,Usado,357882.05,5964.7,CPF-02754,,À vista,2024,7,132.0
TX-01389,IMO-01389,Centro,Apartamento,39,3,Usado,230345.81,5906.3,CPF-03324,,À vista,2022,7,46.0
TX-01390,IMO-01390,Parangaba,Apartamento,30,3,Usado,114684.32,3822.81,CPF-07506,,À vista,2022,2,101.0
TX-01391,IMO-01391,Caucaia,Flat/Studio,22,1,Novo,57943.88,2633.81,CPF-05419,,À vista,2024,11,5.0
TX-01392,IMO-01392,Montese,Apartamento,76,3,Usado,222488.17,2927.48,CPF-01869,,Financiamento,2024,4,186.0
TX-01393,IMO-01393,Parquelândia,Apartamento,58,4,Novo,386922.4,6671.08,CPF-00387,,À vista,2023,10,141.0
TX-01394,IMO-01394,Caucaia,Apartamento,48,2,Novo,183349.42,3819.78,CPF-03517,,À vista,2023,12,119.0
TX-01395,IMO-01395,Cocó,Apartamento,50,2,Usado,528526.41,10570.53,CPF-07454,,À vista,2023,1,90.0
TX-01396,IMO-01396,Parquelândia,Apartamento,30,3,Usado,180442.2,6014.74,CPF-06404,,À vista,2023,12,28.0
TX-01397,IMO-01397,Luciano Cavalcante,Casa,164,3,Usado,1175635.77,7168.51,CPF-06100,,Financiamento,2023,2,31.0
TX-01398,IMO-01398,Parangaba,Apartamento,60,3,Novo,315007.21,5250.12,CPF-02927,,À vista,2023,7,158.0
TX-01399,IMO-01399,Dionísio Torres,Apartamento,56,3,Novo,635520.84,11348.59,CPF-02612,,Financiamento,2023,7,
TX-01400,IMO-01400,Montese,Casa,245,3,Novo,1159637.5,4733.21,CPF-01983,,À vista,2023,1,197.0
TX-01401,IMO-01401,Luciano Cavalcante,Apartamento,75,4,Novo,645077.42,8601.03,CPF-01658,,Financiamento,2022,1,107.0
TX-01402,IMO-01402,Cocó,Apartamento,66,3,Usado,672728.71,10192.86,CPF-07426,,À vista,2024,6,50.0
TX-01403,IMO-01403,Aldeota,Apartamento,148,3,Novo,1769404.85,11955.44,CPF-04299,,À vista,2023,2,189.0
TX-01404,IMO-01404,Aldeota,Cobertura,219,4,Novo,2178471.98,9947.36,CPF-06045,,À vista,2024,8,
TX-01405,IMO-01405,Caucaia,Casa,91,3,Usado,451728.7,4964.05,CPF-09016,,À vista,2023,12,21.0
TX-01406,IMO-01406,Varjota,Apartamento,66,2,Usado,746427.02,11309.5,CPF-04094,,Financiamento,2023,12,5.0
TX-01407,IMO-01407,Papicu,Casa,71,3,Usado,429101.3,6043.68,CPF-02771,,Financiamento,2023,6,25.0
TX-01408,IMO-01408,Dionísio Torres,Cobertura,147,4,Usado,1491222.12,10144.37,CPF-00987,,Financiamento,2024,7,39.0
TX-01409,IMO-01409,Dionísio Torres,Apartamento,82,3,Novo,900586.92,10982.77,CPF-07088,,Financiamento,2023,10,106.0
TX-01410,IMO-01410,Aldeota,Casa,68,3,Usado,665162.72,9781.8,CPF-00173,,Financiamento,2023,8,178.0
TX-01411,IMO-01411,Eusébio,Apartamento,100,2,Usado,441827.16,4418.27,CPF-07365,,À vista,2022,8,104.0
TX-01412,IMO-01412,Meireles,Cobertura,153,3,Usado,1901928.52,12430.91,CPF-01857,,Financiamento,2023,5,129.0
TX-01413,IMO-01413,Fátima,Casa,192,5,Novo,1724557.8,8982.07,CPF-03879,,À vista,2022,10,137.0
TX-01414,IMO-01414,Centro,Cobertura,123,4,Usado,725775.18,5900.61,CPF-04325,,Financiamento,2023,8,42.0
TX-01415,IMO-01415,Dionísio Torres,Apartamento,100,3,Usado,801850.04,8018.5,CPF-03606,,À vista,2022,3,121.0
TX-01416,IMO-01416,Parquelândia,Apartamento,101,3,Usado,729261.28,7220.41,CPF-02360,,À vista,2023,3,75.0
TX-01417,IMO-01417,Benfica,Casa,232,3,Usado,1508359.63,6501.55,CPF-01717,,À vista,2022,7,74.0
TX-01418,IMO-01418,Dionísio Torres,Apartamento,88,3,Usado,921206.62,10468.26,CPF-04179,,À vista,2023,2,167.0
TX-01419,IMO-01419,Maracanaú,Apartamento,82,3,Usado,159180.88,1941.23,CPF-07513,,Financiamento,2023,2,154.0
TX-01420,IMO-01420,Papicu,Apartamento,81,1,Usado,530081.04,6544.21,CPF-02107,,À vista,2024,4,111.0
TX-01421,IMO-01421,Eusébio,Casa,190,3,Novo,1227952.03,6462.91,CPF-06499,,À vista,2024,2,148.0
